id,date,latitude,longitude,place_desc,title,description,source,links,filters
,2023-02-08,47.526835,35.824365,Novodanylivka,Shelling at Novodanylivka,Alternate place names: Novodanilivka,DEFMON,[],[]
,2023-02-08,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2023-02-08,47.734746,36.535643,Ol'hivs'ke,Shelling at Ol'hivs'ke,"Alternate place names: Olhivske, Olhivskyi",DEFMON,[],[]
,2023-02-08,47.549394,35.550356,Mali Shcherbaky,Shelling at Mali Shcherbaky,"Alternate place names: Mali Shcherbaki, Maly Shcherbaki, Maliy Shcherbaki",DEFMON,[],[]
,2023-02-08,47.536674,35.887566,Mala Tokmachka,Shelling at Mala Tokmachka,"Alternate place names: Mala Tokmachka, Malya Tokmachka",DEFMON,[],[]
,2023-02-08,47.560718,35.769044,Orikhiv,Shelling at Orikhiv,"Alternate place names: Orikhiv,  Orihiv, Orikhov, Orihiv,Orykhiv",DEFMON,[],[]
,2023-02-08,47.805964,36.623268,Novopil',Shelling at Novopil',"Alternate place names: Novopol, Novopolya",DEFMON,[],[]
,2023-02-08,47.814293,36.805381,Neskuchne,Shelling at Neskuchne,"Alternate place names: Neskuchne, Neskuchny",DEFMON,[],[]
,2023-02-08,47.671611,36.474977,Malynivka,Shelling at Malynivka,Alternate place names: Malynivka,DEFMON,[],[]
,2023-02-08,47.219787,33.875217,Havrylivka,Shelling at Havrylivka,"Alternate place names: Havrylivka, Havrilivka",DEFMON,[],[]
,2023-02-08,46.859382,33.482473,Novoberyslav,Shelling at Novoberyslav,"Alternate place names: Novoberyslav, Novoberislav",DEFMON,[],[]
,2023-02-08,46.681304,32.696936,Antonivka,Shelling at Antonivka,Alternate place names: Antonivka,DEFMON,[],[]
,2023-02-08,46.571323,32.419653,Berehove,Shelling at Berehove,Alternate place names: Berehove,DEFMON,[],[]
,2023-02-08,46.838925,33.419339,Beryslav,Shelling at Beryslav,"Alternate place names: Beryslav, Berislav",DEFMON,[],[]
,2023-02-08,46.569644,32.396404,"Veletens'ke, Veletenski","Shelling at Veletens'ke, Veletenski","Alternate place names: Veletenske, Giant",DEFMON,[],[]
,2023-02-08,46.790012,33.342045,Kozats'ke,Shelling at Kozats'ke,Alternate place names: Kozatske,DEFMON,[],[]
,2023-02-08,46.873577,33.422009,Shlyakhove,Shelling at Shlyakhove,"Alternate place names: Shlyahove, Shlyakhovo",DEFMON,[],[]
,2023-02-08,46.790802,33.144197,L'vove,Shelling at L'vove,Alternate place names: Lviv,DEFMON,[],[]
,2023-02-08,46.575457,32.441,Yantarne,Shelling at Yantarne,"Alternate place names: Yantarne, Yantarna",DEFMON,[],[]
,2023-02-08,46.646827,32.626979,Kherson,Shelling at Kherson,Alternate place names: x,DEFMON,[],[]
,2023-02-08,46.774583,33.060154,Tyahynka,Shelling at Tyahynka,"Alternate place names: Tyaginka,Tyahinka",DEFMON,[],[]
,2023-02-08,46.860167,33.561931,Zmiivka,Shelling at Zmiivka,Alternate place names: Zmiivka,DEFMON,[],[]
,2023-02-08,47.305903,33.956482,Mykhailivka,Shelling at Mykhailivka,Alternate place names: Mykhailivka,DEFMON,[],[]
,2023-02-08,47.065229,33.628652,Mylove,Shelling at Mylove,"Alternate place names: Mylove, Mylovo, Solovo",DEFMON,[],[]
,2023-02-09,52.303351,33.281813,Hai,Shelling at Hai,"Alternate place names: Gai, Hay",DEFMON,[],[]
,2023-02-09,52.08826,31.778857,Sen'kivka,Shelling at Sen'kivka,Alternate place names: Senkivka,DEFMON,[],[]
,2023-02-09,50.847624,35.378817,Stepok,Shelling at Stepok,Alternate place names: Stepok,DEFMON,[],[]
,2023-02-09,51.215133,34.507118,Pavlivka,Shelling at Pavlivka,"Alternate place names: Pavlivka, Pavlovka",DEFMON,[],[]
,2023-02-09,52.182322,34.029419,Seredyna-Buda,Shelling at Seredyna-Buda,"Alternate place names: Seredyna-Buda, Seredyna Buda",DEFMON,[],[]
,2023-02-09,51.025553,35.257599,Myropillya,Shelling at Myropillya,"Alternate place names: Myropilla, Myropillia, Myropyllya",DEFMON,[],[]
,2023-02-09,51.406616,34.198722,Brusky,Shelling at Brusky,Alternate place names: Brusky,DEFMON,[],[]
,2023-02-09,51.097762,35.091119,Sadky,Shelling at Sadky,Alternate place names: Sadky,DEFMON,[],[]
,2023-02-09,51.512785,34.266453,Vovkivka,Shelling at Vovkivka,"Alternate place names: Vovkivka, Volkivka",DEFMON,[],[]
,2023-02-09,51.222305,34.268294,Stukalivka,Shelling at Stukalivka,"Alternate place names: Stukalyvka,Stukalyvka",DEFMON,[],[]
,2023-02-09,51.193164,34.323794,Sokhany,Shelling at Sokhany,Alternate place names: Sokhany,DEFMON,[],[]
,2023-02-09,51.118027,35.038889,Yunakivka,Shelling at Yunakivka,Alternate place names: Yunakivka,DEFMON,[],[]
,2023-02-09,51.655893,34.023303,Zaruts'ke,Shelling at Zaruts'ke,Alternate place names: Zarutske,DEFMON,[],[]
,2023-02-09,51.234444,34.271002,Atyns'ke,Shelling at Atyns'ke,Alternate place names: Atynske ,DEFMON,[],[]
,2023-02-09,49.941853,37.756519,Krasne Pershe,Shelling at Krasne Pershe,"Alternate place names: Krasne Pershe, Krasny Pershy",DEFMON,[],[]
,2023-02-09,50.382503,36.061166,Udy,Shelling at Udy,"Alternate place names: Uda, Svit, Udyv,Udiv",DEFMON,[],[]
,2023-02-09,50.331004,36.18481,Kozacha Lopan',Shelling at Kozacha Lopan',"Alternate place names: Kozach Lopan,Kozachoa Lopan",DEFMON,[],[]
,2023-02-09,50.227579,36.33268,Mali Prokhody,Shelling at Mali Prokhody,"Alternate place names: Mali Prokhody, Mali Prohody",DEFMON,[],[]
,2023-02-09,49.122014,38.1759245,Pishchane,Shelling at Pishchane,"Alternate place names: Pishchane, Pischane",DEFMON,[],[]
,2023-02-09,50.191048,36.853572,Verkhnya Pysarivka,Shelling at Verkhnya Pysarivka,Alternate place names: Verkhnya Pisarivka,DEFMON,[],[]
,2023-02-09,50.107811,37.632873,Ambarne,Shelling at Ambarne,Alternate place names: Ambarne,DEFMON,[],[]
,2023-02-09,50.204155,36.410093,Lyptsi,Shelling at Lyptsi,"Alternate place names: Liptsi, Lypka",DEFMON,[],[]
,2023-02-09,49.711325,37.614647,Kup'yans'k,Shelling at Kup'yans'k,"Alternate place names: Kupiansk, Kupyansk,Kup'yansk",DEFMON,[],[]
,2023-02-09,50.291642,36.977,Vovchans'k,Shelling at Vovchans'k,Alternate place names: Vovchansk,DEFMON,[],[]
,2023-02-09,49.81883,37.615502,Zapadne,Shelling at Zapadne,"Alternate place names: Zapadne, Zapadny",DEFMON,[],[]
,2023-02-09,49.850057,37.67508,Dvorichna,Shelling at Dvorichna,"Alternate place names: Dvorichna, Dvorichny",DEFMON,[],[]
,2023-02-09,49.519824,37.951791,Novoselivs'ke,Shelling at Novoselivs'ke,Alternate place names: Novoselivske,DEFMON,[],[]
,2023-02-09,49.763584,37.699398,Syn'kivka,Shelling at Syn'kivka,"Alternate place names: Sinkivka, Synkivka",DEFMON,[],[]
,2023-02-09,49.899527,37.703649,Fyholivka,Shelling at Fyholivka,"Alternate place names: Figolivka, Figolivka",DEFMON,[],[]
,2023-02-09,50.390323,36.195188,Veterynarne,Shelling at Veterynarne,"Alternate place names: Veterinarne, Veterinary",DEFMON,[],[]
,2023-02-09,49.713565,37.668749,Kucherivka,Shelling at Kucherivka,"Alternate place names: Kucherivka, Kuchkivka",DEFMON,[],[]
,2023-02-09,50.280676,36.459304,Krasne,Shelling at Krasne,"Alternate place names: Krasne, Krasny",DEFMON,[],[]
,2023-02-09,49.656729,37.695703,Kurylivka,Shelling at Kurylivka,Alternate place names: Kurylivka,DEFMON,[],[]
,2023-02-09,50.244949,36.795704,Starytsya,Shelling at Starytsya,"Alternate place names: Staritsa, Starytsia",DEFMON,[],[]
,2023-02-09,50.407071,36.131926,Chervona Zorya,Shelling at Chervona Zorya,Alternate place names: Chervona Zorya,DEFMON,[],[]
,2023-02-09,49.638989,37.892848,Kyslivka,Shelling at Kyslivka,"Alternate place names: Kyslivka,Kislivka ",DEFMON,[],[]
,2023-02-09,49.628058,37.903997,Kotlyarivka,Shelling at Kotlyarivka,"Alternate place names: Kotlyarivka, Kolyarivka",DEFMON,[],[]
,2023-02-09,48.923523,38.246759,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Bilogorivka, Belogorivka",DEFMON,[],[]
,2023-02-09,48.996538,38.110399,Dibrova,Shelling at Dibrova,Alternate place names: Dibrova,DEFMON,[],[]
,2023-02-09,49.880555,37.733425,Novomlyns'k,Shelling at Novomlyns'k,Alternate place names: Novomlynsk,DEFMON,[],[]
,2023-02-09,49.472864,37.897285,Stel'makhivka,Shelling at Stel'makhivka,"Alternate place names: Stel'makhivka, Stelmakhivka",DEFMON,[],[]
,2023-02-09,49.12918,38.144096,Chervonopopivka,Shelling at Chervonopopivka,"Alternate place names: Chervonopivka, Chervopopivka, Chervonpopivka",DEFMON,[],[]
,2023-02-09,49.596832,37.876287,Tabaivka,Shelling at Tabaivka,Alternate place names: Tabaivka,DEFMON,[],[]
,2023-02-09,49.542553,37.893238,Berestove,Shelling at Berestove,"Alternate place names: Berestovka, Berestov, Berestovo (kupyansk)",DEFMON,[],[]
,2023-02-09,48.97449,38.148414,Serebryansʹke,Shelling at Serebryansʹke,Alternate place names: Serebryansk forestry,DEFMON,[],[]
,2023-02-09,49.03796056,38.19896768,Kreminna,Shelling at Kreminna,"Alternate place names: Kreminna, Kreminnaya",DEFMON,[],[]
,2023-02-09,49.006602,38.144025,Kuz'myne,Shelling at Kuz'myne,"Alternate place names: Kuzmyny, Kuzmine, Kuzmyne",DEFMON,[],[]
,2023-02-09,48.596926,37.982069,Bakhmut,Shelling at Bakhmut,Alternate place names: Bakhmut,DEFMON,[],[]
,2023-02-09,47.492333,33.389039,Mykolaivka,Shelling at Mykolaivka,Alternate place names: Mykolayivka,DEFMON,[],[]
,2023-02-09,48.400446,37.969482,Maiors'ka station,Shelling at Maiors'ka station,"Alternate place names: Mayorsky, Mayorsk",DEFMON,[],[]
,2023-02-09,48.758817,38.242351,Berestove,Shelling at Berestove,"Alternate place names: Berestove, Berestovo, Berestov, Berestov, Berestovka",DEFMON,[],[]
,2023-02-09,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2023-02-09,48.136872,37.647141,Tonen'ke,Shelling at Tonen'ke,"Alternate place names: Tonenke, Tonenko, Tonenka, Tonenky",DEFMON,[],[]
,2023-02-09,47.778024,37.247411,Vuhledar,Shelling at Vuhledar,"Alternate place names: Vuhledar,  Vugledar, Vugledar, Coal",DEFMON,[],[]
,2023-02-09,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2023-02-09,48.745938,38.152234,Vesele,Shelling at Vesele,"Alternate place names: Vesele, Veselaya,  Vesely",DEFMON,[],[]
,2023-02-09,48.08264,37.621653,Pervomais'ke,Shelling at Pervomais'ke,"Alternate place names: Pervomaiske, Pervomaiskyi, Pervomayske",DEFMON,[],[]
,2023-02-09,48.617181,37.896792,Bohdanivka,Shelling at Bohdanivka,"Alternate place names: Bohdanivka, Bogdanivka",DEFMON,[],[]
,2023-02-09,48.806004,38.245328,Spirne,Shelling at Spirne,"Alternate place names: Spirne, Spirnyi,Spirnye, Spirna",DEFMON,[],[]
,2023-02-09,48.575404,37.822609,Chasiv Yar,Shelling at Chasiv Yar,"Alternate place names: Chasiv Yar, Chasovoy Yar",DEFMON,[],[]
,2023-02-09,48.530304,37.961978,Klishchiivka,Shelling at Klishchiivka,"Alternate place names: Klishchiivka, Klishchivka, Hlyshchiyivka",DEFMON,[],[]
,2023-02-09,48.662067,38.01909,Krasna Hora,Shelling at Krasna Hora,"Alternate place names: Krasnaya Gora, Krasna Gora",DEFMON,[],[]
,2023-02-09,48.753613,38.080756,Rozdolivka,Shelling at Rozdolivka,"Alternate place names: Rozdolivka, Rozdil'ne",DEFMON,[],[]
,2023-02-09,48.742194,37.998773,Vasyukivka,Shelling at Vasyukivka,Alternate place names: Vasyukivka,DEFMON,[],[]
,2023-02-09,48.4849,38.03261,Mykolaivka,Shelling at Mykolaivka,Alternate place names: Mykolaivka,DEFMON,[],[]
,2023-02-09,48.57022,37.91665,Ivanivske,Shelling at Ivanivske,Alternate place names: Ivanovske,DEFMON,[],[]
,2023-02-09,48.448867,37.952167,Ozarianivka,Shelling at Ozarianivka,"Alternate place names: Ozarianivka, Ozaryanivka",DEFMON,[],[]
,2023-02-09,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2023-02-09,47.854118,37.473527,Novomykhailivka,Shelling at Novomykhailivka,"Alternate place names: Novomykhailivka, Novomykhaylivka",DEFMON,[],[]
,2023-02-09,48.127927,37.661202,Sjeverne,Shelling at Sjeverne,Alternate place names: Severne,DEFMON,[],[]
,2023-02-09,47.883165,37.34917,Antonivka,Shelling at Antonivka,Alternate place names: Antonivka,DEFMON,[],[]
,2023-02-09,48.173192,37.782672,Kam'yanka,Shelling at Kam'yanka,"Alternate place names: Kamyanka, Kamyanka, Kamianka, Kamianka",DEFMON,[],[]
,2023-02-09,48.095517,37.670183,Vodyane,Shelling at Vodyane,"Alternate place names: Vodyanyi, Vodyane, Vodyanny",DEFMON,[],[]
,2023-02-09,48.481538,37.826823,Oleksandro-Shul'tyne,Shelling at Oleksandro-Shul'tyne,"Alternate place names: Oleksandro-Shultine, Aleksandro-Shultine, Oleksandro-Shultyne",DEFMON,[],[]
,2023-02-09,47.778148,37.076934,Prechystivka,Shelling at Prechystivka,"Alternate place names: Prychystivka, Prechistivka, Prychistivka",DEFMON,[],[]
,2023-02-09,47.855757,37.209317,Bohoyavlenka,Shelling at Bohoyavlenka,Alternate place names: Bogoyavlenka,DEFMON,[],[]
,2023-02-09,48.079052,37.710378,Vesele,Shelling at Vesele,Alternate place names: Vesele,DEFMON,[],[]
,2023-02-09,48.27985,37.55908,Novooleksandrivka,Shelling at Novooleksandrivka,Alternate place names: Novooleksandrivka,DEFMON,[],[]
,2023-02-09,47.650279,36.294567,Hulyaipole,Shelling at Hulyaipole,"Alternate place names: Huliaipole, Huliaipilm, Gulyaipole, Gulyaypole",DEFMON,[],[]
,2023-02-09,47.579359,36.032024,Charivne,Shelling at Charivne,"Alternate place names: Charivne, Charivny",DEFMON,[],[]
,2023-02-09,47.533202,35.352946,Kam'yans'ke,Shelling at Kam'yans'ke,"Alternate place names: Kamyanske, Kam' Yanskoe, Kamianske, Kamianskyi, Kamyanske, Kamianka, Kamiansky, Kam'yanske",DEFMON,[],[]
,2023-02-09,47.549458,35.583744,Shcherbaky,Shelling at Shcherbaky,"Alternate place names: Shcherbaky, Shcherbaki",DEFMON,[],[]
,2023-02-09,47.832241,36.804251,Vremivka,Shelling at Vremivka,"Alternate place names: Vremivka, Time, Uremivka",DEFMON,[],[]
,2023-02-09,47.734746,36.535643,Ol'hivs'ke,Shelling at Ol'hivs'ke,"Alternate place names: Olhivske, Olgivskyi, Olgivske",DEFMON,[],[]
,2023-02-09,47.652738,36.377279,Chervone,Shelling at Chervone,"Alternate place names: Chervone, Chervony",DEFMON,[],[]
,2023-02-09,48.125621,37.659939,Sjeverne,Shelling at Sjeverne,"Alternate place names: Severny, Sievierne, Severnye, Severne, Severna",DEFMON,[],[]
,2023-02-09,47.789922,36.993237,Zolota Nyva,Shelling at Zolota Nyva,"Alternate place names: Zolota Nyva, Zolota Niva, Zolotaya Niva",DEFMON,[],[]
,2023-02-09,47.537099,35.704753,Novoandriivka,Shelling at Novoandriivka,"Alternate place names: Novoandriivka, Novoandriivka ",DEFMON,[],[]
,2023-02-09,47.526835,35.824365,Novodanylivka,Shelling at Novodanylivka,Alternate place names: Novodanilivka,DEFMON,[],[]
,2023-02-09,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2023-02-09,47.734746,36.535643,Ol'hivs'ke,Shelling at Ol'hivs'ke,"Alternate place names: Olhivske, Olhivskyi",DEFMON,[],[]
,2023-02-09,47.549394,35.550356,Mali Shcherbaky,Shelling at Mali Shcherbaky,"Alternate place names: Mali Shcherbaki, Maly Shcherbaki, Maliy Shcherbaki",DEFMON,[],[]
,2023-02-09,47.536674,35.887566,Mala Tokmachka,Shelling at Mala Tokmachka,"Alternate place names: Mala Tokmachka, Malya Tokmachka",DEFMON,[],[]
,2023-02-09,47.536546,35.458466,Stepove,Shelling at Stepove,Alternate place names: Stepovoy ,DEFMON,[],[]
,2023-02-09,47.560718,35.769044,Orikhiv,Shelling at Orikhiv,"Alternate place names: Orikhiv,  Orihiv, Orikhov, Orihiv,Orykhiv",DEFMON,[],[]
,2023-02-09,47.805964,36.623268,Novopil',Shelling at Novopil',"Alternate place names: Novopol, Novopolya",DEFMON,[],[]
,2023-02-09,47.72211,36.199221,Varvarivka,Shelling at Varvarivka,Alternate place names: Varvarivka,DEFMON,[],[]
,2023-02-09,47.657755,37.166922,Petrivka,Shelling at Petrivka,Alternate place names: Petrivka,DEFMON,[],[]
,2023-02-09,47.671611,36.474977,Malynivka,Shelling at Malynivka,Alternate place names: Malynivka,DEFMON,[],[]
,2023-02-09,47.219787,33.875217,Havrylivka,Shelling at Havrylivka,"Alternate place names: Havrylivka, Havrilivka",DEFMON,[],[]
,2023-02-09,47.093664,33.741445,Kachkarivka,Shelling at Kachkarivka,Alternate place names: Kachkarivka,DEFMON,[],[]
,2023-02-09,46.755169,32.962119,Tokarivka,Shelling at Tokarivka,Alternate place names: Tokarivka,DEFMON,[],[]
,2023-02-09,46.636153,32.502643,Komyshany,Shelling at Komyshany,Alternate place names: Komysany,DEFMON,[],[]
